,Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
4931,Chona,2018-11-15 16:02:11,00:05:42,,The Sinner: Temporada 2: Julian: Parte VII (Capítulo 7),,Apple iPhone 6s,00:07:08,Not latest view,AR (Argentina)
4932,Chona,2018-11-15 15:42:08,00:20:01,,The Sinner: Temporada 2: Julian: Parte VI (Capítulo 6),,Apple iPhone 6s,00:43:52,00:43:52,AR (Argentina)
4933,Chona,2018-11-15 14:49:21,00:22:19,,The Sinner: Temporada 2: Julian: Parte VI (Capítulo 6),,Apple iPhone 6s,00:23:51,Not latest view,AR (Argentina)
4934,Chona,2018-11-15 14:29:07,00:18:13,,The Sinner: Temporada 2: Julian: Parte V (Capítulo 5),,Apple iPhone 6s,00:43:47,00:43:47,AR (Argentina)
4935,Chona,2018-11-15 02:29:48,00:24:16,,The Sinner: Temporada 2: Julian: Parte V (Capítulo 5),,Apple iPhone 6s,00:25:43,Not latest view,AR (Argentina)
4936,Chona,2018-11-15 02:05:32,00:22:18,,The Sinner: Temporada 2: Julian: Parte IV (Capítulo 4),,Apple iPhone 6s,00:42:25,00:42:25,AR (Argentina)
4937,Chona,2018-11-15 01:05:20,00:18:41,,The Sinner: Temporada 2: Julian: Parte IV (Capítulo 4),,Apple iPhone 6s,00:20:07,Not latest view,AR (Argentina)
4938,Chona,2018-11-14 22:53:18,00:40:35,,The Sinner: Temporada 2: Julian: Parte III (Capítulo 3),,Apple iPhone 6s,00:41:59,00:41:59,AR (Argentina)
4939,Chona,2018-11-14 22:11:43,00:41:28,,The Sinner: Temporada 2: Julian: Parte II (Capítulo 2),,Apple iPhone 6s,00:42:30,00:42:30,AR (Argentina)
4940,Chona,2018-11-14 21:26:54,00:40:56,,The Sinner: Temporada 2: Julian: Parte I (Capítulo 1),,Apple iPhone 6s,00:45:57,00:45:57,AR (Argentina)
4941,Chona,2018-11-14 01:09:00,00:03:20,,The Sinner: Temporada 2: Julian: Parte I (Capítulo 1),,Apple iPhone 6s,00:04:57,Not latest view,AR (Argentina)
4942,Chona,2018-11-14 01:03:55,00:01:37,,The Sinner: Temporada 2: Julian: Parte I (Capítulo 1),,Apple iPhone 6s,00:01:37,Not latest view,AR (Argentina)
4943,Chona,2018-11-13 18:02:06,00:23:27,,Peaky Blinders: Temporada 2: Episodio 1 (Capítulo 1),,Apple iPhone 6s,00:36:26,Not latest view,AR (Argentina)
4944,Chona,2018-11-13 01:36:23,00:19:29,,En pocas palabras: Temporada 1: Hierba (Capítulo 12),,Apple iPhone 6s,00:19:29,Not latest view,AR (Argentina)
4945,Chona,2018-11-13 01:05:43,00:06:01,Autoplayed: user action: None; ,Brooklyn Nine-Nine: Temporada 3: Los gatitos de Terry (Capítulo 19),,LG 2016 LG M16 STD RGBW UHD TV Smart TV,00:06:01,Not latest view,AR (Argentina)
4946,Chona,2018-11-13 00:44:00,00:21:26,Autoplayed: user action: None; ,Brooklyn Nine-Nine: Temporada 3: Cheddar (Capítulo 18),,LG 2016 LG M16 STD RGBW UHD TV Smart TV,00:21:26,Not latest view,AR (Argentina)
4947,Chona,2018-11-13 00:22:22,00:21:22,Autoplayed: user action: None; ,Brooklyn Nine-Nine: Temporada 3: Adrian Pimento (Capítulo 17),,LG 2016 LG M16 STD RGBW UHD TV Smart TV,00:21:22,Not latest view,AR (Argentina)
4948,Chona,2018-11-12 23:56:30,00:25:22,,Brooklyn Nine-Nine: Temporada 3: Ratones caseros (Capítulo 16),,LG 2016 LG M16 STD RGBW UHD TV Smart TV,00:21:39,Not latest view,AR (Argentina)
4949,Chona,2018-11-12 21:31:47,00:16:19,,Peaky Blinders: Temporada 2: Episodio 1 (Capítulo 1),,Apple iPhone 6s,00:16:19,Not latest view,AR (Argentina)
4950,Chona,2018-11-12 20:17:15,00:53:31,,Peaky Blinders: Temporada 1: Episodio 6 (Capítulo 6),,Apple iPhone 6s,00:53:29,00:53:29,AR (Argentina)
4951,Chona,2018-11-12 03:00:54,00:21:20,Autoplayed: user action: None; ,Brooklyn Nine-Nine: Temporada 4: Capitán Letonia (Capítulo 10),,LG 2016 LG M16 STD RGBW UHD TV Smart TV,00:21:20,Not latest view,AR (Argentina)
4952,Chona,2018-11-12 02:39:00,00:21:43,Autoplayed: user action: None; ,Brooklyn Nine-Nine: Temporada 4: Nigrado (Capítulo 9),,LG 2016 LG M16 STD RGBW UHD TV Smart TV,00:21:43,Not latest view,AR (Argentina)
4953,Chona,2018-11-12 02:17:06,00:21:43,Autoplayed: user action: None; ,Brooklyn Nine-Nine: Temporada 4: El ciclo Skyfire (Capítulo 8),,LG 2016 LG M16 STD RGBW UHD TV Smart TV,00:21:43,Not latest view,AR (Argentina)
4954,Chona,2018-11-12 01:54:17,00:22:32,Autoplayed: user action: Unspecified; ,Brooklyn Nine-Nine: Temporada 4: Sr. Santiago (Capítulo 7),,LG 2016 LG M16 STD RGBW UHD TV Smart TV,00:21:37,Not latest view,AR (Argentina)
4955,Chona,2018-11-12 01:32:53,00:21:13,Autoplayed: user action: None; ,Brooklyn Nine-Nine: Temporada 4: El monstruo del clóset (Capítulo 6),,LG 2016 LG M16 STD RGBW UHD TV Smart TV,00:21:13,Not latest view,AR (Argentina)
4956,Chona,2018-11-12 01:24:14,00:46:59,,Peaky Blinders: Temporada 1: Episodio 5 (Capítulo 5),,Apple iPhone 6s,00:55:53,Not latest view,AR (Argentina)
4957,Chona,2018-11-12 01:06:29,00:20:57,Autoplayed: user action: Unspecified; ,Brooklyn Nine-Nine: Temporada 4: Halloween IV (Capítulo 5),,LG 2016 LG M16 STD RGBW UHD TV Smart TV,00:20:57,Not latest view,AR (Argentina)
4958,Chona,2018-11-12 00:11:40,00:21:35,Autoplayed: user action: Unspecified; ,Brooklyn Nine-Nine: Temporada 4: El turno de noche (Capítulo 4),,LG 2016 LG M16 STD RGBW UHD TV Smart TV,00:21:35,Not latest view,AR (Argentina)
4959,Chona,2018-11-11 23:45:43,00:21:03,Autoplayed: user action: Unspecified; ,Brooklyn Nine-Nine: Temporada 4: Coral Palms (Parte 3) (Capítulo 3),,LG 2016 LG M16 STD RGBW UHD TV Smart TV,00:21:03,Not latest view,AR (Argentina)
4960,Chona,2018-11-11 23:20:20,00:21:45,Autoplayed: user action: Unspecified; ,Brooklyn Nine-Nine: Temporada 4: Coral Palms (Parte 2) (Capítulo 2),,LG 2016 LG M16 STD RGBW UHD TV Smart TV,00:21:45,Not latest view,AR (Argentina)
4961,Chona,2018-11-11 22:35:12,00:21:43,Autoplayed: user action: None; ,Brooklyn Nine-Nine: Temporada 4: Coral Palms (Parte 1) (Capítulo 1),,LG 2016 LG M16 STD RGBW UHD TV Smart TV,00:21:43,Not latest view,AR (Argentina)
4962,Chona,2018-11-11 22:13:10,00:22:00,Autoplayed: user action: None; ,Brooklyn Nine-Nine: Temporada 3: Greg y Larry (Capítulo 23),,LG 2016 LG M16 STD RGBW UHD TV Smart TV,00:22:00,Not latest view,AR (Argentina)
4963,Chona,2018-11-11 21:51:11,00:21:37,Autoplayed: user action: None; ,Brooklyn Nine-Nine: Temporada 3: El buró (Capítulo 22),,LG 2016 LG M16 STD RGBW UHD TV Smart TV,00:21:38,Not latest view,AR (Argentina)
4964,Chona,2018-11-11 21:35:21,00:15:29,,Brooklyn Nine-Nine: Temporada 3: Máxima seguridad (Capítulo 21),,LG 2016 LG M16 STD RGBW UHD TV Smart TV,00:21:37,Not latest view,AR (Argentina)
4965,Chona,2018-11-11 18:55:06,00:06:09,Autoplayed: user action: None; ,Brooklyn Nine-Nine: Temporada 3: Máxima seguridad (Capítulo 21),,LG 2016 LG M16 STD RGBW UHD TV Smart TV,00:06:09,Not latest view,AR (Argentina)
4966,Chona,2018-11-11 17:31:54,00:21:23,Autoplayed: user action: Unspecified; ,Brooklyn Nine-Nine: Temporada 3: Paranoia (Capítulo 20),,LG 2016 LG M16 STD RGBW UHD TV Smart TV,00:21:23,Not latest view,AR (Argentina)
4967,Chona,2018-11-11 17:09:56,00:21:38,,Brooklyn Nine-Nine: Temporada 3: Los gatitos de Terry (Capítulo 19),,LG 2016 LG M16 STD RGBW UHD TV Smart TV,00:21:38,Not latest view,AR (Argentina)
4968,Chona,2018-11-11 16:48:29,00:21:24,Autoplayed: user action: None; ,Brooklyn Nine-Nine: Temporada 3: Cheddar (Capítulo 18),,LG 2016 LG M16 STD RGBW UHD TV Smart TV,00:21:24,Not latest view,AR (Argentina)
4969,Chona,2018-11-11 16:24:45,00:21:22,,Brooklyn Nine-Nine: Temporada 3: Adrian Pimento (Capítulo 17),,LG 2016 LG M16 STD RGBW UHD TV Smart TV,00:21:22,Not latest view,AR (Argentina)
4970,Chona,2018-11-11 16:03:00,00:21:39,Autoplayed: user action: None; ,Brooklyn Nine-Nine: Temporada 3: Ratones caseros (Capítulo 16),,LG 2016 LG M16 STD RGBW UHD TV Smart TV,00:21:39,Not latest view,AR (Argentina)
4971,Chona,2018-11-11 15:41:06,00:21:35,Autoplayed: user action: None; ,Brooklyn Nine-Nine: Temporada 3: La 9-8 (Capítulo 15),,LG 2016 LG M16 STD RGBW UHD TV Smart TV,00:21:35,Not latest view,AR (Argentina)
4972,Chona,2018-11-11 15:19:27,00:21:19,Autoplayed: user action: Unspecified; ,Brooklyn Nine-Nine: Temporada 3: Karen Peralta (Capítulo 14),,LG 2016 LG M16 STD RGBW UHD TV Smart TV,00:21:30,Not latest view,AR (Argentina)
4973,Chona,2018-11-11 14:57:29,00:21:32,,Brooklyn Nine-Nine: Temporada 3: El crucero (Capítulo 13),,LG 2016 LG M16 STD RGBW UHD TV Smart TV,00:21:24,Not latest view,AR (Argentina)
4974,Chona,2018-11-11 03:47:56,00:10:50,Autoplayed: user action: None; ,Brooklyn Nine-Nine: Temporada 3: El crucero (Capítulo 13),,Apple Apple TV 4 Apple TV,00:10:51,Not latest view,AR (Argentina)
4975,Chona,2018-11-11 03:24:52,00:22:26,Autoplayed: user action: None; ,Brooklyn Nine-Nine: Temporada 3: 9 días (Capítulo 12),,Apple Apple TV 4 Apple TV,00:21:37,Not latest view,AR (Argentina)
4976,Chona,2018-11-11 03:03:08,00:04:03,Autoplayed: user action: None; ,Brooklyn Nine-Nine: Temporada 3: Situación con rehenes (Capítulo 11),,Apple Apple TV 4 Apple TV,00:21:03,Not latest view,AR (Argentina)
4977,Chona,2018-11-11 02:41:22,00:21:17,Autoplayed: user action: None; ,Brooklyn Nine-Nine: Temporada 3: Yippie Kayak (Capítulo 10),,Apple Apple TV 4 Apple TV,00:21:18,Not latest view,AR (Argentina)
4978,Chona,2018-11-11 02:19:36,00:21:30,Autoplayed: user action: None; ,Brooklyn Nine-Nine: Temporada 3: Los suecos (Capítulo 9),,Apple Apple TV 4 Apple TV,00:21:31,Not latest view,AR (Argentina)
4979,Chona,2018-11-11 01:58:12,00:21:03,Autoplayed: user action: None; ,Brooklyn Nine-Nine: Temporada 3: Ava (Capítulo 8),,Apple Apple TV 4 Apple TV,00:21:04,Not latest view,AR (Argentina)
4980,Chona,2018-11-11 01:35:28,00:22:17,,Brooklyn Nine-Nine: Temporada 3: El colchón (Capítulo 7),,Apple Apple TV 4 Apple TV,00:21:22,Not latest view,AR (Argentina)
4981,Chona,2018-11-09 21:44:30,00:21:39,Autoplayed: user action: None; ,Brooklyn Nine-Nine: Temporada 3: En el bosque (Capítulo 6),,LG 2016 LG M16 STD RGBW UHD TV Smart TV,00:21:39,Not latest view,AR (Argentina)
4982,Chona,2018-11-09 21:22:31,00:21:38,Autoplayed: user action: None; ,Brooklyn Nine-Nine: Temporada 3: Halloween III (Capítulo 5),,LG 2016 LG M16 STD RGBW UHD TV Smart TV,00:21:38,Not latest view,AR (Argentina)
4983,Chona,2018-11-09 21:21:47,00:00:08,,Brooklyn Nine-Nine: Temporada 3: El asesino del té oolong (Capítulo 4),,LG 2016 LG M16 STD RGBW UHD TV Smart TV,00:21:24,Not latest view,AR (Argentina)
4984,Chona,2018-11-09 21:00:13,00:21:24,Autoplayed: user action: None; ,Brooklyn Nine-Nine: Temporada 3: El asesino del té oolong (Capítulo 4),,LG 2016 LG M16 STD RGBW UHD TV Smart TV,00:21:24,Not latest view,AR (Argentina)
4985,Chona,2018-11-09 20:38:23,00:21:35,Autoplayed: user action: None; ,Brooklyn Nine-Nine: Temporada 3: La corazonada de Boyle (Capítulo 3),,LG 2016 LG M16 STD RGBW UHD TV Smart TV,00:21:35,Not latest view,AR (Argentina)
4986,Chona,2018-11-09 20:16:25,00:21:37,Autoplayed: user action: None; ,Brooklyn Nine-Nine: Temporada 3: El funeral (Capítulo 2),,LG 2016 LG M16 STD RGBW UHD TV Smart TV,00:21:37,Not latest view,AR (Argentina)
4987,Chona,2018-11-09 19:54:46,00:21:24,Autoplayed: user action: None; ,Brooklyn Nine-Nine: Temporada 3: Capitán nuevo (Capítulo 1),,LG 2016 LG M16 STD RGBW UHD TV Smart TV,00:21:36,Not latest view,AR (Argentina)
4988,Chona,2018-11-09 19:32:52,00:21:43,Autoplayed: user action: None; ,Brooklyn Nine-Nine: Temporada 2: Johnny y Dora (Capítulo 23),,LG 2016 LG M16 STD RGBW UHD TV Smart TV,00:21:43,Not latest view,AR (Argentina)
4989,Chona,2018-11-09 19:11:00,00:21:41,Autoplayed: user action: None; ,Brooklyn Nine-Nine: Temporada 2: El helicóptero (Capítulo 22),,LG 2016 LG M16 STD RGBW UHD TV Smart TV,00:21:41,Not latest view,AR (Argentina)
4990,Chona,2018-11-09 18:49:07,00:21:41,,Brooklyn Nine-Nine: Temporada 2: El detective Dave Majors (Capítulo 21),,LG 2016 LG M16 STD RGBW UHD TV Smart TV,00:21:41,Not latest view,AR (Argentina)
4991,Chona,2018-11-09 18:02:32,00:21:45,Autoplayed: user action: None; ,Brooklyn Nine-Nine: Temporada 2: AC/DC (Capítulo 20),,LG 2016 LG M16 STD RGBW UHD TV Smart TV,00:21:45,Not latest view,AR (Argentina)
4992,Chona,2018-11-09 17:41:08,00:21:11,Autoplayed: user action: None; ,Brooklyn Nine-Nine: Temporada 2: Sabotaje (Capítulo 19),,LG 2016 LG M16 STD RGBW UHD TV Smart TV,00:21:11,Not latest view,AR (Argentina)
4993,Chona,2018-11-09 17:19:10,00:21:43,Autoplayed: user action: None; ,Brooklyn Nine-Nine: Temporada 2: Capitán Peralta (Capítulo 18),,LG 2016 LG M16 STD RGBW UHD TV Smart TV,00:21:43,Not latest view,AR (Argentina)
4994,Chona,2018-11-09 16:57:13,00:21:45,Autoplayed: user action: None; ,Brooklyn Nine-Nine: Temporada 2: La boda Boyle-Linetti (Capítulo 17),,LG 2016 LG M16 STD RGBW UHD TV Smart TV,00:21:45,Not latest view,AR (Argentina)
4995,Chona,2018-11-09 16:35:16,00:21:45,Autoplayed: user action: None; ,Brooklyn Nine-Nine: Temporada 2: El incidente del miércoles (Capítulo 16),,LG 2016 LG M16 STD RGBW UHD TV Smart TV,00:21:45,Not latest view,AR (Argentina)
4996,Chona,2018-11-09 16:12:47,00:21:47,,Brooklyn Nine-Nine: Temporada 2: La ciudad de los rompevientos (Capítulo 15),,LG 2016 LG M16 STD RGBW UHD TV Smart TV,00:21:37,Not latest view,AR (Argentina)
4997,Chona,2018-11-08 03:25:15,00:22:07,Autoplayed: user action: None; ,Brooklyn Nine-Nine: Temporada 3: El colchón (Capítulo 7),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:18,Not latest view,AR (Argentina)
4998,Chona,2018-11-08 03:07:05,00:17:51,,Brooklyn Nine-Nine: Temporada 3: En el bosque (Capítulo 6),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:39,Not latest view,AR (Argentina)
4999,Chona,2018-11-07 15:53:24,00:49:22,,Élite: Temporada 1: Assilah (Capítulo 8),,Apple iPhone 6s,00:49:27,Not latest view,AR (Argentina)
5000,Chona,2018-11-07 15:05:17,00:44:56,,Élite: Temporada 1: Todo estalla (Capítulo 7),,Apple iPhone 6s,00:45:03,Not latest view,AR (Argentina)
5001,Chona,2018-11-07 03:25:31,00:00:01,,Élite: Temporada 1: Todo estalla (Capítulo 7),,Apple iPhone 6s,00:00:06,Not latest view,AR (Argentina)
5002,Chona,2018-11-07 02:19:07,00:47:09,,Élite: Temporada 1: Todo va a salir bien (Capítulo 6),,Apple iPhone 6s,00:47:15,Not latest view,AR (Argentina)
5003,Chona,2018-11-07 01:42:15,00:35:30,,Élite: Temporada 1: Todos mienten (Capítulo 5),,Apple iPhone 6s,00:46:58,Not latest view,AR (Argentina)
5004,Chona,2018-11-07 01:34:53,00:03:46,Autoplayed: user action: None; ,Brooklyn Nine-Nine: Temporada 3: En el bosque (Capítulo 6),,Apple Apple TV 4 Apple TV,00:03:47,Not latest view,AR (Argentina)
5005,Chona,2018-11-07 01:12:55,00:21:37,,Brooklyn Nine-Nine: Temporada 3: Halloween III (Capítulo 5),,Apple Apple TV 4 Apple TV,00:21:38,Not latest view,AR (Argentina)
5006,Chona,2018-11-07 00:51:31,00:21:22,,Brooklyn Nine-Nine: Temporada 3: El asesino del té oolong (Capítulo 4),,Apple Apple TV 4 Apple TV,00:21:22,Not latest view,AR (Argentina)
5007,Chona,2018-11-07 00:42:39,00:00:13,,Brooklyn Nine-Nine: Temporada 2: Capitán Peralta (Capítulo 18),,Apple Apple TV 4 Apple TV,00:00:13,Not latest view,AR (Argentina)
5008,Chona,2018-11-06 23:43:50,00:14:10,,Brooklyn Nine-Nine: Temporada 3: El funeral (Capítulo 2),,Apple Apple TV 4 Apple TV,00:14:11,Not latest view,AR (Argentina)
5009,Chona,2018-11-06 23:22:28,00:21:18,Autoplayed: user action: None; ,Brooklyn Nine-Nine: Temporada 3: Capitán nuevo (Capítulo 1),,Apple Apple TV 4 Apple TV,00:21:31,Not latest view,AR (Argentina)
5010,Chona,2018-11-06 22:59:42,00:20:59,Autoplayed: user action: None; ,Brooklyn Nine-Nine: Temporada 2: Johnny y Dora (Capítulo 23),,Apple Apple TV 4 Apple TV,00:21:43,Not latest view,AR (Argentina)
5011,Chona,2018-11-06 22:36:58,00:21:40,Autoplayed: user action: None; ,Brooklyn Nine-Nine: Temporada 2: El helicóptero (Capítulo 22),,Apple Apple TV 4 Apple TV,00:21:41,Not latest view,AR (Argentina)
5012,Chona,2018-11-06 22:09:39,00:21:40,,Brooklyn Nine-Nine: Temporada 2: El detective Dave Majors (Capítulo 21),,Apple Apple TV 4 Apple TV,00:21:41,Not latest view,AR (Argentina)
5013,Chona,2018-11-06 21:47:52,00:21:39,Autoplayed: user action: None; ,Brooklyn Nine-Nine: Temporada 2: AC/DC (Capítulo 20),,Apple Apple TV 4 Apple TV,00:21:40,Not latest view,AR (Argentina)
5014,Chona,2018-11-06 21:25:52,00:21:10,Autoplayed: user action: None; ,Brooklyn Nine-Nine: Temporada 2: Sabotaje (Capítulo 19),,Apple Apple TV 4 Apple TV,00:21:11,Not latest view,AR (Argentina)
5015,Chona,2018-11-06 21:03:56,00:21:42,Autoplayed: user action: None; ,Brooklyn Nine-Nine: Temporada 2: Capitán Peralta (Capítulo 18),,Apple Apple TV 4 Apple TV,00:21:43,Not latest view,AR (Argentina)
5016,Chona,2018-11-06 20:36:35,00:12:22,,Élite: Temporada 1: Todos mienten (Capítulo 5),,Apple iPhone 6s,00:12:07,Not latest view,AR (Argentina)
5017,Chona,2018-11-06 19:19:02,00:46:47,,Élite: Temporada 1: El amor es una droga (Capítulo 4),,Apple iPhone 6s,00:46:02,Not latest view,AR (Argentina)
5018,Chona,2018-11-06 18:14:09,00:52:36,,Élite: Temporada 1: Sábado noche (Capítulo 3),,Apple iPhone 6s,00:51:32,Not latest view,AR (Argentina)
5019,Chona,2018-11-06 18:14:03,00:00:02,Autoplayed: user action: None; ,Élite: Temporada 1: Deseo (Capítulo 2),,Apple iPhone 6s,00:00:12,Not latest view,AR (Argentina)
5020,Chona,2018-11-06 17:14:11,00:54:24,,Élite: Temporada 1: Bienvenidos (Capítulo 1),,Apple iPhone 6s,00:54:24,Not latest view,AR (Argentina)
5021,Chona,2018-11-06 02:26:23,00:21:22,Autoplayed: user action: None; ,Brooklyn Nine-Nine: Temporada 2: El incidente del miércoles (Capítulo 16),,Apple Apple TV 4 Apple TV,00:21:37,Not latest view,AR (Argentina)
5022,Chona,2018-11-06 02:04:32,00:21:34,Autoplayed: user action: None; ,Brooklyn Nine-Nine: Temporada 2: La ciudad de los rompevientos (Capítulo 15),,Apple Apple TV 4 Apple TV,00:21:37,Not latest view,AR (Argentina)
5023,Chona,2018-11-06 01:07:11,00:21:30,Autoplayed: user action: None; ,Brooklyn Nine-Nine: Temporada 2: La defensa descansa (Capítulo 14),,Apple Apple TV 4 Apple TV,00:21:31,Not latest view,AR (Argentina)
5024,Chona,2018-11-06 00:25:55,00:21:44,Autoplayed: user action: None; ,Brooklyn Nine-Nine: Temporada 2: Pago de deudas (Capítulo 13),,Apple Apple TV 4 Apple TV,00:21:45,Not latest view,AR (Argentina)
5025,Chona,2018-11-06 00:09:57,00:15:43,,Brooklyn Nine-Nine: Temporada 2: La casa de playa (Capítulo 12),,Apple Apple TV 4 Apple TV,00:21:43,Not latest view,AR (Argentina)
5026,Chona,2018-11-06 00:03:31,00:00:25,,Brooklyn Nine-Nine: Temporada 2: La casa de playa (Capítulo 12),,Apple Apple TV 4 Apple TV,00:06:00,Not latest view,AR (Argentina)
5027,Chona,2018-11-05 22:35:57,00:10:33,,Peaky Blinders: Temporada 1: Episodio 5 (Capítulo 5),,Apple iPhone 6s,00:10:33,Not latest view,AR (Argentina)
5028,Chona,2018-11-05 21:18:50,00:57:52,,Peaky Blinders: Temporada 1: Episodio 4 (Capítulo 4),,Apple iPhone 6s,00:57:52,Not latest view,AR (Argentina)
5029,Chona,2018-11-05 20:14:32,00:41:05,,Peaky Blinders: Temporada 1: Episodio 3 (Capítulo 3),,Apple iPhone 6s,00:54:35,Not latest view,AR (Argentina)
5030,Chona,2018-11-05 15:24:18,00:14:00,,Peaky Blinders: Temporada 1: Episodio 3 (Capítulo 3),,Apple iPhone 6s,00:14:00,Not latest view,AR (Argentina)
5031,Chona,2018-11-05 15:03:55,00:19:47,,Peaky Blinders: Temporada 1: Episodio 2 (Capítulo 2),,Apple iPhone 6s,00:57:26,Not latest view,AR (Argentina)
5032,Chona,2018-11-05 14:24:49,00:37:38,,Peaky Blinders: Temporada 1: Episodio 2 (Capítulo 2),,Apple iPhone 6s,00:37:38,Not latest view,AR (Argentina)
5033,Chona,2018-11-05 14:24:20,00:00:03,,Peaky Blinders: Temporada 1: Episodio 2 (Capítulo 2),,Apple iPhone 6s,00:00:03,Not latest view,AR (Argentina)
5034,Chona,2018-11-05 03:07:48,00:00:01,,Peaky Blinders: Temporada 1: Episodio 2 (Capítulo 2),,Apple iPhone 6s,00:00:01,Not latest view,AR (Argentina)
5035,Chona,2018-11-05 02:34:32,00:33:13,,Peaky Blinders: Temporada 1: Episodio 1 (Capítulo 1),,Apple iPhone 6s,00:56:34,Not latest view,AR (Argentina)
5036,Chona,2018-11-04 01:59:03,00:21:45,Autoplayed: user action: None; ,Brooklyn Nine-Nine: Temporada 2: La vigilancia (Capítulo 11),,LG 2016 LG M16 STD RGBW UHD TV Smart TV,00:21:45,Not latest view,AR (Argentina)
5037,Chona,2018-11-04 01:37:07,00:21:43,Autoplayed: user action: None; ,Brooklyn Nine-Nine: Temporada 2: El regreso del ladrón de Pontiacs (Capítulo 10),,LG 2016 LG M16 STD RGBW UHD TV Smart TV,00:21:43,Not latest view,AR (Argentina)
5038,Chona,2018-11-04 01:15:04,00:21:43,Autoplayed: user action: None; ,Brooklyn Nine-Nine: Temporada 2: El viaje (Capítulo 9),,LG 2016 LG M16 STD RGBW UHD TV Smart TV,00:21:43,Not latest view,AR (Argentina)
5039,Chona,2018-11-04 00:53:05,00:21:47,,Brooklyn Nine-Nine: Temporada 2: El USPIS (Capítulo 8),,LG 2016 LG M16 STD RGBW UHD TV Smart TV,00:21:37,Not latest view,AR (Argentina)
5040,Chona,2018-11-04 00:31:23,00:21:35,Autoplayed: user action: Unspecified; ,Brooklyn Nine-Nine: Temporada 2: Aislamiento (Capítulo 7),,LG 2016 LG M16 STD RGBW UHD TV Smart TV,00:21:25,Not latest view,AR (Argentina)
5041,Chona,2018-11-04 00:09:25,00:21:45,,Brooklyn Nine-Nine: Temporada 2: Jake y Sophia (Capítulo 6),,LG 2016 LG M16 STD RGBW UHD TV Smart TV,00:21:45,Not latest view,AR (Argentina)
5042,Chona,2018-11-03 01:52:35,01:18:17,,APEX: La historia del hiperauto,,Apple iPhone 6s,01:25:49,01:25:49,AR (Argentina)
5043,Chona,2018-11-01 01:31:23,00:21:45,,Brooklyn Nine-Nine: Temporada 2: El topo (Capítulo 5),,LG 2016 LG M16 STD RGBW UHD TV Smart TV,00:21:45,Not latest view,AR (Argentina)
5044,Chona,2018-11-01 01:09:36,00:21:45,Autoplayed: user action: None; ,Brooklyn Nine-Nine: Temporada 2: Halloween II (Capítulo 4),,LG 2016 LG M16 STD RGBW UHD TV Smart TV,00:21:45,Not latest view,AR (Argentina)
5045,Chona,2018-11-01 01:07:07,00:02:16,,Brooklyn Nine-Nine: Temporada 2: Los juegos Jimmy Jab (Capítulo 3),,LG 2016 LG M16 STD RGBW UHD TV Smart TV,00:21:45,Not latest view,AR (Argentina)
5046,Chona,2018-11-01 00:45:11,00:21:43,,Brooklyn Nine-Nine: Temporada 2: Infiltrado (Capítulo 1),,LG 2016 LG M16 STD RGBW UHD TV Smart TV,00:21:43,Not latest view,AR (Argentina)
5047,Chona,2018-11-01 00:22:51,00:22:04,,Brooklyn Nine-Nine: Temporada 1: Cargos y especificaciones (Capítulo 22),,LG 2016 LG M16 STD RGBW UHD TV Smart TV,00:21:40,Not latest view,AR (Argentina)
5048,Chona,2018-10-30 01:17:00,00:00:01,,Brooklyn Nine-Nine: Temporada 1: Cargos y especificaciones (Capítulo 22),,LG 2016 LG M16 STD RGBW UHD TV Smart TV,00:00:51,Not latest view,AR (Argentina)
5049,Chona,2018-10-30 01:14:08,00:00:51,Autoplayed: user action: None; ,Brooklyn Nine-Nine: Temporada 1: Cargos y especificaciones (Capítulo 22),,LG 2016 LG M16 STD RGBW UHD TV Smart TV,00:00:51,Not latest view,AR (Argentina)
5050,Chona,2018-10-30 00:50:18,00:21:29,,Brooklyn Nine-Nine: Temporada 1: Irresoluble (Capítulo 21),,LG 2016 LG M16 STD RGBW UHD TV Smart TV,00:21:43,Not latest view,AR (Argentina)
5051,Chona,2018-10-30 00:49:39,00:00:20,Autoplayed: user action: None; ,Brooklyn Nine-Nine: Temporada 1: Boyle a mil (Capítulo 17),,LG 2016 LG M16 STD RGBW UHD TV Smart TV,00:00:22,Not latest view,AR (Argentina)
5052,Chona,2018-10-30 00:27:59,00:21:29,,Brooklyn Nine-Nine: Temporada 1: La fiesta (Capítulo 16),,LG 2016 LG M16 STD RGBW UHD TV Smart TV,00:21:29,Not latest view,AR (Argentina)
5053,Chona,2018-10-30 00:27:00,00:00:47,,Brooklyn Nine-Nine: Temporada 1: Operación ala rota (Capítulo 15),,LG 2016 LG M16 STD RGBW UHD TV Smart TV,00:00:47,Not latest view,AR (Argentina)
5054,Chona,2018-10-29 22:43:22,00:23:30,,Peaky Blinders: Temporada 1: Episodio 1 (Capítulo 1),,Apple iPhone 6s,00:23:20,Not latest view,AR (Argentina)
5055,Chona,2018-10-29 13:24:44,00:00:23,,Big Mouth: Temporada 2: El Departamento de Pubertad (Capítulo 10),,Apple iPhone 6s,00:16:41,Not latest view,AR (Argentina)
